ENGENHARIAS;DE1BC1707SA;BC1707;8;Métodos Experimentais em Engenharia;Métodos Experimentais em Engenharia E1-diurno (Santo André);0;3;2 ;0 ;3 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;quarta das 14:00 às 17:00, sala L701, semanal ;;;;;;;;;
ENGENHARIAS;DE2BC1707SA;BC1707;8;Métodos Experimentais em Engenharia;Métodos Experimentais em Engenharia E2-diurno (Santo André);0;3;2 ;0 ;3 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;quarta das 14:00 às 17:00, sala L702, semanal ;;;;;;;;;
ENGENHARIA BIOMÉDICA;DAEN2318SB;EN2318;2;Métodos Matemáticos Aplicados a Sistemas Biomédicos;Métodos Matemáticos Aplicados a Sistemas Biomédicos A-diurno (São Bernardo do Campo);6;0;4 ;6 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;60;SB;D;segunda das 10:00 às 12:00, sala A2-S205-SB, semanal , quarta das 08:00 às 10:00, sala A2-S205-SB, semanal , sexta das 10:00 às 12:00, sala A2-S205-SB, semanal ;0;;;;;;;;;
ENGENHARIA BIOMÉDICA;NAEN2318SB;EN2318;2;Métodos Matemáticos Aplicados a Sistemas Biomédicos;Métodos Matemáticos Aplicados a Sistemas Biomédicos A-Noturno (São Bernardo do Campo);6;0;4 ;6 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;60;SB;N;segunda das 21:00 às 23:00, sala A2-S205-SB, semanal , quarta das 19:00 às 21:00, sala A2-S205-SB, semanal , sexta das 21:00 às 23:00, sala A2-S205-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS ECONÔMICAS;DABH1133SB;BH1133;2;Microeconomia II;Microeconomia II A-diurno (São Bernardo do Campo);4;0;3 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;60;SB;D;terca das 08:00 às 10:00, sala A2-S204-SB, semanal , quinta das 10:00 às 12:00, sala A2-S204-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS ECONÔMICAS;NABH1133SB;BH1133;2;Microeconomia II;Microeconomia II A-Noturno (São Bernardo do Campo);4;0;3 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;90;SB;N;terca das 19:00 às 21:00, sala A1-S205-SB, semanal , quinta das 21:00 às 23:00, sala A1-S205-SB, semanal ;0;;;;;;;;;
BACHARELADO EM FÍSICA;NANH2332SA;NH2332;1;Microscopia Eletrônica;Microscopia Eletrônica A-Noturno (Santo André);2;2;4 ;2 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;quarta das 21:00 às 23:00, sala S - 309-3, semanal ;segunda das 19:00 às 21:00, sala 401-3, semanal ;;;;;;;;;
ENGENHARIA BIOMÉDICA;DAEN2322SB;EN2322;2;Modelagem e Simulação de Sistemas Biomédicos;Modelagem e Simulação de Sistemas Biomédicos A-diurno (São Bernardo do Campo);2;2;4 ;2 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SB;D;0;segunda das 08:00 às 10:00, sala A2-L003-SB, semanal , quarta das 10:00 às 12:00, sala A2-L003-SB, semanal ;;;;;;;;;
ENGENHARIA BIOMÉDICA;NAEN2322SB;EN2322;2;Modelagem e Simulação de Sistemas Biomédicos;Modelagem e Simulação de Sistemas Biomédicos A-Noturno (São Bernardo do Campo);2;2;4 ;2 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SB;N;0;segunda das 19:00 às 21:00, sala A2-L003-SB, semanal , quarta das 21:00 às 23:00, sala A2-L003-SB, semanal ;;;;;;;;;
ENGENHARIA DE GESTÃO;DAEN3556SB;EN3556;2;Modelos e Ferramentas de Gestão Ambiental;Modelos e Ferramentas de Gestão Ambiental A-diurno (São Bernardo do Campo);3;0;3 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;62;SB;D;quarta das 10:00 às 13:00, sala A1-S206-SB, semanal ;0;;;;;;;;;
ENGENHARIA DE GESTÃO;NAEN3556SB;EN3556;2;Modelos e Ferramentas de Gestão Ambiental;Modelos e Ferramentas de Gestão Ambiental A-Noturno (São Bernardo do Campo);3;0;3 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;63;SB;N;segunda das 18:00 às 21:00, sala A2-S208-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS ECONÔMICAS;DABH1330SB;BH1330;2;Modelos Econômicos e Análise das Dinâmicas Territoriais;Modelos Econômicos e Análise das Dinâmicas Territoriais A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;60;SB;D;segunda das 08:00 às 10:00, sala A2-S205-SB, semanal , terca das 10:00 às 12:00, sala A2-S205-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS ECONÔMICAS;NABH1330SB;BH1330;2;Modelos Econômicos e Análise das Dinâmicas Territoriais;Modelos Econômicos e Análise das Dinâmicas Territoriais A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;60;SB;N;segunda das 19:00 às 21:00, sala A2-S204-SB, semanal , terca das 21:00 às 23:00, sala A2-S204-SB, semanal ;0;;;;;;;;;
ENGENHARIA DE GESTÃO;DAEN3549SB;EN3549;1;Negociação e Solução de Conflitos Organizacionais;Negociação e Solução de Conflitos Organizacionais A-diurno (São Bernardo do Campo);4;0;2 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;62;SB;D;sabado das 08:00 às 12:00, sala A2-S202-SB, semanal ;0;;;;;;;;;
BACHARELADO EM FÍSICA;DABC1306SA;BC1306;2;Noções de Astronomia e Cosmologia;Noções de Astronomia e Cosmologia A-diurno (Santo André);4;0;4 ;4 ;0 ;Ampliar vagas até a capacidade da sala;¬0¬;;OK - AMPLIADO 45;45;SA;D;segunda das 16:00 às 18:00, sala S - 308-3, semanal , quarta das 14:00 às 16:00, sala S - 308-3, semanal ;0;;;;;;;;;
BACHARELADO EM FÍSICA;NABC1306SA;BC1306;2;Noções de Astronomia e Cosmologia;Noções de Astronomia e Cosmologia A-Noturno (Santo André);4;0;4 ;4 ;0 ;Ampliar vagas até a capacidade da sala;¬0¬;;OK - AMPLIADO 45;45;SA;N;terca das 21:00 às 23:00, sala S - 308-3, semanal , sexta das 19:00 às 21:00, sala S - 308-3, semanal ;0;;;;;;;;;
BACHARELADO EM PLANEJAMENTO TERRITORIAL;DABH1355SB;BH1355;2;Oficina de Planejamento Urbano;Oficina de Planejamento Urbano A-diurno (São Bernardo do Campo);0;4;4 ;0 ;4 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;20;SB;D;terca das 08:00 às 12:00, sala A2-S311-SB, semanal ;0;;;;;;;;;
BACHARELADO EM PLANEJAMENTO TERRITORIAL;NABH1355SB;BH1355;2;Oficina de Planejamento Urbano;Oficina de Planejamento Urbano A-Noturno (São Bernardo do Campo);0;4;4 ;0 ;4 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;20;SB;N;quinta das 19:00 às 23:00, sala A2-S311-SB, semanal ;0;;;;;;;;;
ENGENHARIA DE ENERGIA;NAEN2409SA;EN2409;1;Operação de Sistemas Elétricos de Potência;Operação de Sistemas Elétricos de Potência A-Noturno (Santo André);3;1;4 ;3 ;1 ;Ampliar vagas - absorver excedente;¬0¬;0;ampliado;49;SA;N;segunda das 21:00 às 23:00, sala S - 307-2, semanal , quarta das 19:00 às 21:00, sala S - 307-2, semanal ;0;;;;;;;;;
ENGENHARIA DE ENERGIA;NAEN3421SA;EN3421;1;Operações e Equipamentos Industriais I;Operações e Equipamentos Industriais I A-Noturno (Santo André);3;1;4 ;3 ;1 ;Manter;¬0¬;0;mantida sem alterações;30;SA;N;segunda das 21:00 às 23:00, sala S - 308-1, semanal , quarta das 19:00 às 21:00, sala S - 308-1, semanal ;0;;;;;;;;;
ENGENHARIA DE ENERGIA;NAEN3422SA;EN3422;1;Operações e Equipamentos Industriais II;Operações e Equipamentos Industriais II A-Noturno (Santo André);3;1;4 ;3 ;1 ;Manter;¬0¬;0;mantida sem alterações;30;SA;N;segunda das 19:00 às 21:00, sala S - 308-1, semanal , quarta das 21:00 às 23:00, sala S - 308-1, semanal ;0;;;;;;;;;
BACHARELADO EM QUÍMICA;DANH3106SA;;0;Operações Unitárias II;Operações Unitárias II A-diurno (Santo André);4;0;4 ;0 ;0 ;Cancelar;¬0¬;;cancelada;0;SA;D;segunda das 08:00 às 10:00, sala L604, semanal , terca das 10:00 às 12:00, sala L604, semanal ;0;;;;;;;;;
BACHARELADO EM QUÍMICA;NANH3106SA;NH3106;1;Operações Unitárias II;Operações Unitárias II A-Noturno (Santo André);4;0;4 ;4 ;0 ;Manter;¬0¬;;mantida sem alterações;50;SA;N;segunda das 19:00 às 21:00, sala S - 209-0, semanal , terca das 21:00 às 23:00, sala S - 209-0, semanal ;0;;;;;;;;;
ENGENHARIA DE INSTRUMENTAÇÃO, AUTOMAÇÃO E ROBÓTICA;DAEN3717SA;EN3717;2;Optoeletrônica;Optoeletrônica A-diurno (Santo André);3;1;4 ;3 ;1 ;Ampliar vagas;Informar o novo número de vagas;32;OK - AMPLIADO 32;32;SA;D;terca das 14:00 às 16:00, sala S - 306-1, semanal , quinta das 16:00 às 18:00, sala S - 306-1, quinzenal II;quinta das 16:00 às 18:00, sala 406-1, quinzenal I;;;;;;;;;
ENGENHARIA DE INSTRUMENTAÇÃO, AUTOMAÇÃO E ROBÓTICA;NAEN3717SA;EN3717;2;Optoeletrônica;Optoeletrônica A-Noturno (Santo André);3;1;4 ;3 ;1 ;Ampliar vagas;Informar o novo número de vagas;32;OK - AMPLIADO 32;32;SA;N;terca das 19:00 às 21:00, sala S - 305-1, semanal , quinta das 21:00 às 23:00, sala S - 305-1, quinzenal II;quinta das 21:00 às 23:00, sala 406-1, quinzenal I;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA1BC0304SA;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos A1-diurno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;127;SA;D;quarta das 10:00 às 12:00, sala S - 204-0, semanal , sexta das 08:00 às 10:00, sala S - 204-0, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA1BC0304SB;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos A1-diurno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;90;SB;D;quarta das 10:00 às 12:00, sala A2-S105-SB, semanal , sexta das 08:00 às 10:00, sala A2-S105-SB, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA1BC0304SA;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos A1-Noturno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;ALRERADO VAGAS DE INGRESSANTES PARA 90;127;SA;N;quarta das 21:00 às 23:00, sala S - 204-0, semanal , sexta das 19:00 às 21:00, sala S - 204-0, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA1BC0304SB;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos A1-Noturno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;90;SB;N;quarta das 21:00 às 23:00, sala A2-S105-SB, semanal , sexta das 19:00 às 21:00, sala A2-S105-SB, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA2BC0304SA;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos A2-diurno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;109;SA;D;quarta das 10:00 às 12:00, sala S - 205-0, semanal , sexta das 08:00 às 10:00, sala S - 205-0, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA2BC0304SB;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos A2-diurno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;90;SB;D;quarta das 10:00 às 12:00, sala A2-S102-SB, semanal , sexta das 08:00 às 10:00, sala A2-S102-SB, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA2BC0304SA;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos A2-Noturno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;ALRERADO VAGAS DE INGRESSANTES PARA 90;109;SA;N;quarta das 21:00 às 23:00, sala S - 205-0, semanal , sexta das 19:00 às 21:00, sala S - 205-0, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA2BC0304SB;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos A2-Noturno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;90;SB;N;quarta das 21:00 às 23:00, sala A2-S201-SB, semanal , sexta das 19:00 às 21:00, sala A2-S201-SB, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA3BC0304SA;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos A3-diurno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;93;SA;D;quarta das 10:00 às 12:00, sala S - 206-0, semanal , sexta das 08:00 às 10:00, sala S - 206-0, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA3BC0304SA;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos A3-Noturno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;ALRERADO VAGAS DE INGRESSANTES PARA 89;93;SA;N;quarta das 21:00 às 23:00, sala S - 206-0, semanal , sexta das 19:00 às 21:00, sala S - 206-0, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB1BC0304SA;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos B1-diurno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;111;SA;D;quarta das 08:00 às 10:00, sala S - 208-0, semanal , sexta das 10:00 às 12:00, sala S - 208-0, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB1BC0304SA;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos B1-Noturno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;111;SA;N;quarta das 19:00 às 21:00, sala S - 208-0, semanal , sexta das 21:00 às 23:00, sala S - 208-0, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB2BC0304SA;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos B2-diurno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;86;SA;D;quarta das 08:00 às 10:00, sala S - 213-0, semanal , sexta das 10:00 às 12:00, sala S - 213-0, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB2BC0304SA;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos B2-Noturno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;86;SA;N;quarta das 19:00 às 21:00, sala S - 213-0, semanal , sexta das 21:00 às 23:00, sala S - 213-0, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB3BC0304SA;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos B3-diurno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;86;SA;D;quarta das 08:00 às 10:00, sala S - 214-0, semanal , sexta das 10:00 às 12:00, sala S - 214-0, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB3BC0304SA;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos B3-Noturno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;86;SA;N;quarta das 19:00 às 21:00, sala S - 214-0, semanal , sexta das 21:00 às 23:00, sala S - 214-0, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DBBC0304SB;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos B-diurno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;90;SB;D;quarta das 08:00 às 10:00, sala A2-S102-SB, semanal , sexta das 10:00 às 12:00, sala A2-S102-SB, quinzenal I;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NBBC0304SB;BC0304;18;Origem da Vida e Diversidade dos Seres Vivos;Origem da Vida e Diversidade dos Seres Vivos B-Noturno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;90;SB;N;quarta das 19:00 às 21:00, sala A2-S105-SB, semanal , sexta das 21:00 às 23:00, sala A2-S105-SB, quinzenal I;0;;;;;;;;;
BACHARELADO EM NEUROCIÊNCIA;DAMC8001SB;MC8001;2;Patologias do Sistema Nervoso Central;Patologias do Sistema Nervoso Central A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;40;SB;D;quarta das 10:00 às 12:00, sala A1-S105-SB, semanal , sexta das 08:00 às 10:00, sala A1-S105-SB, semanal ;0;;;;;;;;;
BACHARELADO EM NEUROCIÊNCIA;NAMC8001SB;MC8001;2;Patologias do Sistema Nervoso Central;Patologias do Sistema Nervoso Central A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;40;SB;N;quarta das 21:00 às 23:00, sala A1-S105-SB, semanal , sexta das 19:00 às 21:00, sala A1-S105-SB, semanal ;0;;;;;;;;;
BACHARELADO EM PLANEJAMENTO TERRITORIAL;DACS3410SB;CS3410;2;Patrimônio Cultural e Paisagem;Patrimônio Cultural e Paisagem A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;38;SB;D;segunda das 08:00 às 12:00, sala A2-S311-SB, semanal ;0;;;;;;;;;
BACHARELADO EM PLANEJAMENTO TERRITORIAL;NACS3410SB;CS3410;2;Patrimônio Cultural e Paisagem;Patrimônio Cultural e Paisagem A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;38;SB;N;segunda das 19:00 às 23:00, sala A2-S311-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;DABH0103SB;BH0103;4;Pensamento Econômico;Pensamento Econômico A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Ampliar vagas;100;;OVERBOOKING - aguardando retorno BCH;;SB;D;quarta das 10:00 às 12:00, sala A2-S104-SB, semanal , sexta das 08:00 às 10:00, sala A2-S104-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;NABH0103SB;BH0103;4;Pensamento Econômico;Pensamento Econômico A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Ampliar vagas;100;;OVERBOOKING - aguardando retorno BCH;;SB;N;quarta das 21:00 às 23:00, sala A2-S104-SB, semanal , sexta das 19:00 às 21:00, sala A2-S104-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;DBBH0103SB;BH0103;4;Pensamento Econômico;Pensamento Econômico B-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;90;SB;D;quarta das 08:00 às 10:00, sala A2-S103-SB, semanal , sexta das 10:00 às 12:00, sala A2-S103-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;NBBH0103SB;BH0103;4;Pensamento Econômico;Pensamento Econômico B-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Ampliar vagas - absorver excedente;¬0¬;;OVERBOOKING - aguardando retorno BCH;;SB;N;quarta das 19:00 às 21:00, sala A2-S103-SB, semanal , sexta das 21:00 às 23:00, sala A2-S103-SB, semanal ;0;;;;;;;;;
BACHARELADO EM POLÍTICAS PÚBLICAS;DACS3101SB;CS3101;1;Pensamento Latino-Americano e Políticas de CTI;Pensamento Latino-Americano e Políticas de CTI A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;D;sexta das 08:00 às 12:00, sala A2-S304-SB, semanal ;0;;;;;;;;;
BACHARELADO EM NEUROCIÊNCIA;DAMC8300SB;MC8300;2;Pesquisa e Comunicação Científica;Pesquisa e Comunicação Científica A-diurno (São Bernardo do Campo);2;0;2 ;2 ;0 ;Ampliar vagas - procurar nova sala;47;;OK - AMPLIADO 47 / NOVA SALA A2-S206-SB;47;SB;D;terca das 10:00 às 12:00, sala A1-S105-SB, semanal ;0;;;;;;;;;
BACHARELADO EM NEUROCIÊNCIA;NAMC8300SB;MC8300;2;Pesquisa e Comunicação Científica;Pesquisa e Comunicação Científica A-Noturno (São Bernardo do Campo);2;0;2 ;2 ;0 ;Ampliar vagas - procurar nova sala;80;;OK - AMPLIADO 80 / NOVA SALA A1-S202-SB;80;SB;N;segunda das 21:00 às 23:00, sala A1-S105-SB, semanal ;0;;;;;;;;;
ENGENHARIA DE GESTÃO;DAEN2531SB;EN2531;1;Pesquisa Operacional;Pesquisa Operacional A-diurno (São Bernardo do Campo);4;2;9 ;4 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;62;SB;D;segunda das 08:00 às 10:00, sala A2-S202-SB, semanal , quarta das 08:00 às 12:00, sala A2-S202-SB, semanal ;0;;;;;;;;;
BACHARELADO EM PLANEJAMENTO TERRITORIAL;DABH1356SB;BH1356;2;Planejamento e Política Ambiental;Planejamento e Política Ambiental A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;38;SB;D;sexta das 08:00 às 12:00, sala A2-S001-SB, semanal ;0;;;;;;;;;
BACHARELADO EM PLANEJAMENTO TERRITORIAL;NABH1356SB;BH1356;2;Planejamento e Política Ambiental;Planejamento e Política Ambiental A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;38;SB;N;quarta das 19:00 às 23:00, sala A2-S001-SB, semanal ;0;;;;;;;;;
BACHARELADO EM PLANEJAMENTO TERRITORIAL;DABH1357SB;BH1357;2;Planejamento e Política Regional;Planejamento e Política Regional A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;38;SB;D;quarta das 08:00 às 12:00, sala A2-S311-SB, semanal ;0;;;;;;;;;
BACHARELADO EM PLANEJAMENTO TERRITORIAL;NABH1357SB;BH1357;2;Planejamento e Política Regional;Planejamento e Política Regional A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;38;SB;N;sexta das 19:00 às 23:00, sala A2-S311-SB, semanal ;0;;;;;;;;;
BACHARELADO EM PLANEJAMENTO TERRITORIAL;DABH1359SB;BH1359;2;Política Metropolitana;Política Metropolitana A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;20;SB;D;quinta das 08:00 às 12:00, sala A2-S311-SB, semanal ;0;;;;;;;;;
BACHARELADO EM PLANEJAMENTO TERRITORIAL;NABH1359SB;BH1359;2;Política Metropolitana;Política Metropolitana A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Ampliar vagas;30;;OK - AMPLIADO 30;30;SB;N;terca das 19:00 às 23:00, sala A2-S311-SB, semanal ;0;;;;;;;;;
BACHARELADO EM POLÍTICAS PÚBLICAS;DABH1128SB;BH1128;2;Políticas Públicas Sul-Americanas;Políticas Públicas Sul-Americanas A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;D;terca das 10:00 às 12:00, sala A2-S304-SB, semanal , quinta das 08:00 às 10:00, sala A2-S304-SB, semanal ;0;;;;;;;;;
BACHARELADO EM POLÍTICAS PÚBLICAS;NABH1128SB;BH1128;2;Políticas Públicas Sul-Americanas;Políticas Públicas Sul-Americanas A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;N;terca das 21:00 às 23:00, sala A2-S304-SB, semanal , quinta das 19:00 às 21:00, sala A2-S304-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;DAMCZA038-14SA;MCZA038-14;2;Prática Avançada de Programação A;Prática Avançada de Programação A A-diurno (Santo André);0;4;4 ;0 ;4 ;Outros: mudar reserva para L409-2;#N/D;;alterado somente na sexta feira para o lab 409-2;48;SA;D;0;terca das 10:00 às 12:00, sala 407-2, semanal , sexta das 08:00 às 10:00, sala 407-2, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;NAMCZA038-14SA;MCZA038-14;2;Prática Avançada de Programação A;Prática Avançada de Programação A A-Noturno (Santo André);0;4;4 ;0 ;4 ;Outros: mudar reserva para L409-2;#N/D;;ALTERADO PARA LAB. 409-2;48;SA;N;0;quinta das 19:00 às 21:00, sala 407-2, semanal , sexta das 19:00 às 21:00, sala 407-2, semanal ;;;;;;;;;
